country;pop;year;value
Northern Mariana Islands;rural;1991;4.662
Northern Mariana Islands;urban;1991;40.587
Northern Mariana Islands;total;1992;46.476
Northern Mariana Islands;rural;1992;4.954
Northern Mariana Islands;urban;1992;42.965
Northern Mariana Islands;total;1993;45.758
Northern Mariana Islands;rural;1993;5.249
Northern Mariana Islands;urban;1993;45.353
Northern Mariana Islands;total;1994;45.364
Northern Mariana Islands;rural;1994;5.556
Northern Mariana Islands;urban;1994;47.824
Northern Mariana Islands;total;1995;45.87
Northern Mariana Islands;rural;1995;5.877
Northern Mariana Islands;urban;1995;50.401
Northern Mariana Islands;total;1996;47.521
Northern Mariana Islands;rural;1996;6.141
Northern Mariana Islands;urban;1996;53.223
Northern Mariana Islands;total;1997;50.056
Northern Mariana Islands;rural;1997;6.388
Northern Mariana Islands;urban;1997;56.14
Northern Mariana Islands;total;1998;52.997
Northern Mariana Islands;rural;1998;6.605
Northern Mariana Islands;urban;1998;58.869
Northern Mariana Islands;total;1999;55.636
Northern Mariana Islands;rural;1999;6.75
Northern Mariana Islands;urban;1999;61.005
Northern Mariana Islands;total;2000;57.453
Northern Mariana Islands;rural;2000;6.804
Northern Mariana Islands;urban;2000;62.29
Northern Mariana Islands;total;2001;58.321
Northern Mariana Islands;rural;2001;6.776
Northern Mariana Islands;urban;2001;62.612
Northern Mariana Islands;total;2002;58.42
Northern Mariana Islands;rural;2002;6.659
Northern Mariana Islands;urban;2002;62.104
Northern Mariana Islands;total;2003;57.947
Northern Mariana Islands;rural;2003;6.474
Northern Mariana Islands;urban;2003;60.948
Northern Mariana Islands;total;2004;57.246
Northern Mariana Islands;rural;2004;6.252
Northern Mariana Islands;urban;2004;59.411
Northern Mariana Islands;total;2005;56.542
Northern Mariana Islands;rural;2005;6.019
Northern Mariana Islands;urban;2005;57.725
Northern Mariana Islands;total;2006;55.882
Northern Mariana Islands;rural;2006;5.776
Northern Mariana Islands;urban;2006;55.912
Northern Mariana Islands;total;2007;55.219
Northern Mariana Islands;rural;2007;5.525
Northern Mariana Islands;urban;2007;53.988
Northern Mariana Islands;total;2008;54.625
Northern Mariana Islands;rural;2008;5.287
Northern Mariana Islands;urban;2008;52.144
Northern Mariana Islands;total;2009;54.193
Northern Mariana Islands;rural;2009;5.082
Northern Mariana Islands;urban;2009;50.592
Northern Mariana Islands;total;2010;53.971
Northern Mariana Islands;rural;2010;4.926
Northern Mariana Islands;urban;2010;49.498
Northern Mariana Islands;total;2011;54.012
Northern Mariana Islands;rural;2011;4.826
Northern Mariana Islands;urban;2011;48.96
Northern Mariana Islands;total;2012;54.311
Northern Mariana Islands;rural;2012;4.777
Northern Mariana Islands;urban;2012;48.941
Northern Mariana Islands;total;2013;54.784
Northern Mariana Islands;rural;2013;4.761
Northern Mariana Islands;urban;2013;49.275
Northern Mariana Islands;total;2014;55.305
Northern Mariana Islands;rural;2014;4.754
Northern Mariana Islands;urban;2014;49.714
Northern Mariana Islands;total;2015;55.78
Northern Mariana Islands;rural;2015;4.738
Northern Mariana Islands;urban;2015;50.078
Northern Mariana Islands;total;2016;56.188
Northern Mariana Islands;rural;2016;4.708
Northern Mariana Islands;urban;2016;50.315
Northern Mariana Islands;total;2017;56.562
Northern Mariana Islands;rural;2017;4.671
Northern Mariana Islands;urban;2017;50.473
Northern Mariana Islands;total;2018;56.882
Northern Mariana Islands;rural;2018;4.626
Northern Mariana Islands;urban;2018;50.568
Norway;total;1950;3265.273
Norway;males;1950;1617.952
Norway;females;1950;1647.322
Norway;rural;1950;1617.681
Norway;urban;1950;1647.592
Norway;total;1951;3300.752
Norway;males;1951;1637.275
Norway;females;1951;1663.476
Norway;rural;1951;1635.032
Norway;urban;1951;1665.72
Norway;total;1952;3334.478
Norway;males;1952;1655.556
Norway;females;1952;1678.921
Norway;rural;1952;1653.758
Norway;urban;1952;1680.72
Norway;total;1953;3367.055
Norway;males;1953;1673.073
Norway;females;1953;1693.981
Norway;rural;1953;1671.949
Norway;urban;1953;1695.106
Norway;total;1954;3398.905
Norway;males;1954;1690.036
Norway;females;1954;1708.877
Norway;rural;1954;1689.82
Norway;urban;1954;1709.085
Norway;total;1955;3430.34
Norway;males;1955;1706.579
Norway;females;1955;1723.756
Norway;rural;1955;1707.524
Norway;urban;1955;1722.816
Norway;total;1956;3461.51
Norway;males;1956;1722.827
Norway;females;1956;1738.691
Norway;rural;1956;1725.136
Norway;urban;1956;1736.374
Norway;total;1957;3492.447
Norway;males;1957;1738.771
Norway;females;1957;1753.674
Norway;rural;1957;1742.665
Norway;urban;1957;1749.782
Norway;total;1958;3523.048
Norway;males;1958;1754.415
Norway;females;1958;1768.634
Norway;rural;1958;1760.065
Norway;urban;1958;1762.983
Norway;total;1959;3553.129
Norway;males;1959;1769.661
Norway;females;1959;1783.468
Norway;rural;1959;1777.243
Norway;urban;1959;1775.886
Norway;total;1960;3582.507
Norway;males;1960;1784.471
Norway;females;1960;1798.037
Norway;rural;1960;1794.108
Norway;urban;1960;1788.399
Norway;total;1961;3611.146
Norway;males;1961;1798.821
Norway;females;1961;1812.318
Norway;rural;1961;1769.539
Norway;urban;1961;1841.607
Norway;total;1962;3639.21
Norway;males;1962;1812.822
Norway;females;1962;1826.391
Norway;rural;1962;1723.069
Norway;urban;1962;1916.141
Norway;total;1963;3667.113
Norway;males;1963;1826.641
Norway;females;1963;1840.472
Norway;rural;1963;1675.809
Norway;urban;1963;1991.304
Norway;total;1964;3695.408
Norway;males;1964;1840.556
Norway;females;1964;1854.861
Norway;rural;1964;1628.065
Norway;urban;1964;2067.343
Norway;total;1965;3724.463
Norway;males;1965;1854.707
Norway;females;1965;1869.75
Norway;rural;1965;1580.361
Norway;urban;1965;2144.102
Norway;total;1966;3754.362
Norway;males;1966;1869.162
Norway;females;1966;1885.192
Norway;rural;1966;1532.582
Norway;urban;1966;2221.78
Norway;total;1967;3784.868
Norway;males;1967;1883.815
Norway;females;1967;1901.052
Norway;rural;1967;1484.815
Norway;urban;1967;2300.053
Norway;total;1968;3815.637
Norway;males;1968;1898.535
Norway;females;1968;1917.106
Norway;rural;1968;1436.955
Norway;urban;1968;2378.682
Norway;total;1969;3846.184
Norway;males;1969;1913.142
Norway;females;1969;1933.035
Norway;rural;1969;1389.192
Norway;urban;1969;2456.992
Norway;total;1970;3876.06
Norway;males;1970;1927.457
Norway;females;1970;1948.592
Norway;rural;1970;1341.262
Norway;urban;1970;2534.798
Norway;total;1971;3905.269
Norway;males;1971;1941.525
Norway;females;1971;1963.749
Norway;rural;1971;1318.81
Norway;urban;1971;2586.459
Norway;total;1972;3933.725
Norway;males;1972;1955.26
Norway;females;1972;1978.466
Norway;rural;1972;1308.931
Norway;urban;1972;2624.794
Norway;total;1973;3960.802
Norway;males;1973;1968.32
Norway;females;1973;1992.485
Norway;rural;1973;1298.517
Norway;urban;1973;2662.285
Norway;total;1974;3985.741
Norway;males;1974;1980.227
Norway;females;1974;2005.508
Norway;rural;1974;1287.269
Norway;urban;1974;2698.472
Norway;total;1975;4008.031
Norway;males;1975;1990.693
Norway;females;1975;2017.333
Norway;rural;1975;1275.089
Norway;urban;1975;2732.942
Norway;total;1976;4027.475
Norway;males;1976;1999.611
Norway;females;1976;2027.864
Norway;rural;1976;1261.931
Norway;urban;1976;2765.544
Norway;total;1977;4044.33
Norway;males;1977;2007.126
Norway;females;1977;2037.209
Norway;rural;1977;1248.001
Norway;urban;1977;2796.329
Norway;total;1978;4059.183
Norway;males;1978;2013.55
Norway;females;1978;2045.636
Norway;rural;1978;1233.439
Norway;urban;1978;2825.744
Norway;total;1979;4072.868
Norway;males;1979;2019.334
Norway;females;1979;2053.541
Norway;rural;1979;1218.555
Norway;urban;1979;2854.313
Norway;total;1980;4086.076
Norway;males;1980;2024.832
Norway;females;1980;2061.238
Norway;rural;1980;1203.545
Norway;urban;1980;2882.531
Norway;total;1981;4098.973
Norway;males;1981;2030.141
Norway;females;1981;2068.833
Norway;rural;1981;1197.426
Norway;urban;1981;2901.547
Norway;total;1982;4111.657
Norway;males;1982;2035.318
Norway;females;1982;2076.332
Norway;rural;1982;1195.733
Norway;urban;1982;2915.924
Norway;total;1983;4124.585
Norway;males;1983;2040.675
Norway;females;1983;2083.913
Norway;rural;1983;1194.092
Norway;urban;1983;2930.493
Norway;total;1984;4138.268
Norway;males;1984;2046.577
Norway;females;1984;2091.688
Norway;rural;1984;1192.642
Norway;urban;1984;2945.626
Norway;total;1985;4153.105
Norway;males;1985;2053.3
Norway;females;1985;2099.811
Norway;rural;1985;1191.517
Norway;urban;1985;2961.588
Norway;total;1986;4169.322
Norway;males;1986;2060.997
Norway;females;1986;2108.321
Norway;rural;1986;1190.754
Norway;urban;1986;2978.568
Norway;total;1987;4186.968
Norway;males;1987;2069.675
Norway;females;1987;2117.297
Norway;rural;1987;1190.37
Norway;urban;1987;2996.598
Norway;total;1988;4205.966
Norway;males;1988;2079.195
Norway;females;1988;2126.764
Norway;rural;1988;1190.331
Norway;urban;1988;3015.635
Norway;total;1989;4226.122
Norway;males;1989;2089.333
Norway;females;1989;2136.783
Norway;rural;1989;1190.599
Norway;urban;1989;3035.523
Norway;total;1990;4247.285
Norway;males;1990;2099.924
Norway;females;1990;2147.362
Norway;rural;1990;1191.105
Norway;urban;1990;3056.18
Norway;total;1991;4269.471
Norway;males;1991;2110.922
Norway;females;1991;2158.543
Norway;rural;1991;1184.144
Norway;urban;1991;3085.327
Norway;total;1992;4292.683
Norway;males;1992;2122.385
Norway;females;1992;2170.3
Norway;rural;1992;1173.394
Norway;urban;1992;3119.289
Norway;total;1993;4316.788
Norway;males;1993;2134.306
Norway;females;1993;2182.484
Norway;rural;1993;1162.903
Norway;urban;1993;3153.885
Norway;total;1994;4341.615
Norway;males;1994;2146.715
Norway;females;1994;2194.901
Norway;rural;1994;1152.547
Norway;urban;1994;3189.068
Norway;total;1995;4366.995
Norway;males;1995;2159.604
Norway;females;1995;2207.392
Norway;rural;1995;1144.717
Norway;urban;1995;3222.278
Norway;total;1996;4393.209
Norway;males;1996;2173.182
Norway;females;1996;2220.035
Norway;rural;1996;1139.491
Norway;urban;1996;3253.718
Norway;total;1997;4420.262
Norway;males;1997;2187.407
Norway;females;1997;2232.859
Norway;rural;1997;1128.226
Norway;urban;1997;3292.036
Norway;total;1998;4447.486
Norway;males;1998;2201.821
Norway;females;1998;2245.664
Norway;rural;1998;1110.682
Norway;urban;1998;3336.804
Norway;total;1999;4474.004
Norway;males;1999;2215.803
Norway;females;1999;2258.205
Norway;rural;1999;1093.024
Norway;urban;1999;3380.98
Norway;total;2000;4499.367
Norway;males;2000;2229.011
Norway;females;2000;2270.364
Norway;rural;2000;1078.958
Norway;urban;2000;3420.409
Norway;total;2001;4523.145
Norway;males;2001;2241.139
Norway;females;2001;2282
Norway;rural;2001;1068.456
Norway;urban;2001;3454.689
Norway;total;2002;4546.019
Norway;males;2002;2252.645
Norway;females;2002;2293.372
Norway;rural;2002;1057.72
Norway;urban;2002;3488.299
Norway;total;2003;4570.106
Norway;males;2003;2264.873
Norway;females;2003;2305.223
Norway;rural;2003;1047.27
Norway;urban;2003;3522.836
Norway;total;2004;4598.214
Norway;males;2004;2279.648
Norway;females;2004;2318.562
Norway;rural;2004;1039.256
Norway;urban;2004;3558.958
Norway;total;2005;4632.364
Norway;males;2005;2298.246
Norway;females;2005;2334.113
Norway;rural;2005;1034.154
Norway;urban;2005;3598.21
Norway;total;2006;4672.994
Norway;males;2006;2320.99
Norway;females;2006;2351.996
Norway;rural;2006;1030.404
Norway;urban;2006;3642.666
Norway;total;2007;4719.402
Norway;males;2007;2347.402
Norway;females;2007;2372.001
Norway;rural;2007;1027.294
Norway;urban;2007;3692.354
Norway;total;2008;4771.019
Norway;males;2008;2376.973
Norway;females;2008;2394.041
Norway;rural;2008;1024.599
Norway;urban;2008;3746.81
Norway;total;2009;4826.848
Norway;males;2009;2408.91
Norway;females;2009;2417.937
Norway;rural;2009;1022.628
Norway;urban;2009;3804.552
Norway;total;2010;4885.878
Norway;males;2010;2442.442
Norway;females;2010;2443.436
Norway;rural;2010;1021.067
Norway;urban;2010;3864.811
Norway;total;2011;4948.33
Norway;males;2011;2477.639
Norway;females;2011;2470.696
Norway;rural;2011;1016.484
Norway;urban;2011;3931.111
Norway;total;2012;5013.709
Norway;males;2012;2514.265
Norway;females;2012;2499.451
Norway;rural;2012;1008.706
Norway;urban;2012;4003.301
Norway;total;2013;5079.455
Norway;males;2013;2550.933
Norway;females;2013;2528.527
Norway;rural;2013;1000.906
Norway;urban;2013;4076.195
Norway;total;2014;5142.265
Norway;males;2014;2585.876
Norway;females;2014;2556.393
Norway;rural;2014;992.506
Norway;urban;2014;4147.805
Norway;total;2015;5199.836
Norway;males;2015;2617.868
Norway;females;2015;2581.959
Norway;rural;2015;983.228
Norway;urban;2015;4216.608
Norway;total;2016;5250.949
Norway;males;2016;2646.258
Norway;females;2016;2604.692
Norway;rural;2016;972.918
Norway;urban;2016;4281.776
Norway;total;2017;5296.326
Norway;males;2017;2671.385
Norway;females;2017;2624.939
Norway;rural;2017;961.814
Norway;urban;2017;4343.569
Norway;total;2018;5337.962
Norway;males;2018;2694.355
Norway;females;2018;2643.605
Norway;rural;2018;950.323
Norway;urban;2018;4403.04
Oman;total;1950;456.419
Oman;males;1950;231.67
Oman;females;1950;224.74
Oman;rural;1950;417.167
Oman;urban;1950;39.252
Oman;total;1951;462.251
Oman;males;1951;233.769
Oman;females;1951;228.486
Oman;rural;1951;419.746
Oman;urban;1951;42.505
Oman;total;1952;469.351
Oman;males;1952;236.658
Oman;females;1952;232.688
Oman;rural;1952;423.221
Oman;urban;1952;46.129
Oman;total;1953;477.44
Oman;males;1953;240.149
Oman;females;1953;237.294
Oman;rural;1953;427.319
Oman;urban;1953;50.121
Oman;total;1954;486.312
Oman;males;1954;244.066
Oman;females;1954;242.249
Oman;rural;1954;431.805
Oman;urban;1954;54.507
Oman;total;1955;495.818
Oman;males;1955;248.302
Oman;females;1955;247.523
Oman;rural;1955;436.514
Oman;urban;1955;59.302
Oman;total;1956;505.894
Oman;males;1956;252.791
Oman;females;1956;253.097
Oman;rural;1956;441.355
Oman;urban;1956;64.537
Oman;total;1957;516.472
Oman;males;1957;257.497
Oman;females;1957;258.971
Oman;rural;1957;446.251
Oman;urban;1957;70.22
Oman;total;1958;527.601
Oman;males;1958;262.448
Oman;females;1958;265.143
Oman;rural;1958;451.189
Oman;urban;1958;76.409
Oman;total;1959;539.331
Oman;males;1959;267.687
Oman;females;1959;271.633
Oman;rural;1959;456.184
Oman;urban;1959;83.144
Oman;total;1960;551.74
Oman;males;1960;273.276
Oman;females;1960;278.459
Oman;rural;1960;461.255
Oman;urban;1960;90.485
Oman;total;1961;564.893
Oman;males;1961;279.257
Oman;females;1961;285.634
Oman;rural;1961;466.174
Oman;urban;1961;98.716
Oman;total;1962;578.823
Oman;males;1962;285.658
Oman;females;1962;293.169
Oman;rural;1962;471.122
Oman;urban;1962;107.702
Oman;total;1963;593.504
Oman;males;1963;292.443
Oman;females;1963;301.055
Oman;rural;1963;476.021
Oman;urban;1963;117.48
Oman;total;1964;608.889
Oman;males;1964;299.589
Oman;females;1964;309.301
Oman;rural;1964;480.779
Oman;urban;1964;128.108
Oman;total;1965;625.009
Oman;males;1965;307.093
Oman;females;1965;317.913
Oman;rural;1965;485.395
Oman;urban;1965;139.614
Oman;total;1966;642.001
Oman;males;1966;315.062
Oman;females;1966;326.945
Oman;rural;1966;489.886
Oman;urban;1966;152.117
Oman;total;1967;660.114
Oman;males;1967;323.659
Oman;females;1967;336.458
Oman;rural;1967;494.389
Oman;urban;1967;165.73
Oman;total;1968;679.595
Oman;males;1968;333.11
Oman;females;1968;346.482
Oman;rural;1968;498.995
Oman;urban;1968;180.602
Oman;total;1969;700.729
Oman;males;1969;343.687
Oman;females;1969;357.038
Oman;rural;1969;503.87
Oman;urban;1969;196.855
Oman;total;1970;723.851
Oman;males;1970;355.653
Oman;females;1970;368.189
Oman;rural;1970;509.12
Oman;urban;1970;214.732
Oman;total;1971;748.968
Oman;males;1971;369.02
Oman;females;1971;379.948
Oman;rural;1971;514.641
Oman;urban;1971;234.332
Oman;total;1972;776.38
Oman;males;1972;383.964
Oman;females;1972;392.421
Oman;rural;1972;520.5
Oman;urban;1972;255.883
Oman;total;1973;806.986
Oman;males;1973;401.072
Oman;females;1973;405.913
Oman;rural;1973;527.215
Oman;urban;1973;279.776
Oman;total;1974;841.95
Oman;males;1974;421.128
Oman;females;1974;420.824
Oman;rural;1974;535.287
Oman;urban;1974;306.661
Oman;total;1975;882.047
Oman;males;1975;444.61
Oman;females;1975;437.428
Oman;rural;1975;544.985
Oman;urban;1975;337.059
Oman;total;1976;927.436
Oman;males;1976;471.724
Oman;females;1976;455.71
Oman;rural;1976;556.101
Oman;urban;1976;371.338
Oman;total;1977;977.804
Oman;males;1977;502.212
Oman;females;1977;475.592
Oman;rural;1977;568.227
Oman;urban;1977;409.581
Oman;total;1978;1032.799
Oman;males;1978;535.598
Oman;females;1978;497.199
Oman;rural;1978;580.826
Oman;urban;1978;451.974
Oman;total;1979;1091.852
Oman;males;1979;571.196
Oman;females;1979;520.662
Oman;rural;1979;593.376
Oman;urban;1979;498.477
Oman;total;1980;1154.377
Oman;males;1980;608.387
Oman;females;1980;545.986
Oman;rural;1980;605.336
Oman;urban;1980;549.043
Oman;total;1981;1220.585
Oman;males;1981;647.314
Oman;females;1981;573.264
Oman;rural;1981;616.749
Oman;urban;1981;603.838
Oman;total;1982;1290.111
Oman;males;1982;687.931
Oman;females;1982;602.19
Oman;rural;1982;627.191
Oman;urban;1982;662.92
Oman;total;1983;1361.087
Oman;males;1983;729.285
Oman;females;1983;631.8
Oman;rural;1983;635.711
Oman;urban;1983;725.386
Oman;total;1984;1431.07
Oman;males;1984;770.186
Oman;females;1984;660.88
Oman;rural;1984;641.169
Oman;urban;1984;789.908
Oman;total;1985;1498.418
Oman;males;1985;809.904
Oman;females;1985;688.509
Oman;rural;1985;643.135
Oman;urban;1985;855.282
Oman;total;1986;1561.185
Oman;males;1986;846.827
Oman;females;1986;714.353
Oman;rural;1986;640.967
Oman;urban;1986;920.218
Oman;total;1987;1619.863
Oman;males;1987;881.319
Oman;females;1987;738.552
Oman;rural;1987;635.265
Oman;urban;1987;984.599
Oman;total;1988;1678.11
Oman;males;1988;916.867
Oman;females;1988;761.252
Oman;rural;1988;627.71
Oman;urban;1988;1050.406
Oman;total;1989;1741.156
Oman;males;1989;958.366
Oman;females;1989;782.789
Oman;rural;1989;620.436
Oman;urban;1989;1120.724
Oman;total;1990;1812.161
Oman;males;1990;1008.696
Oman;females;1990;803.462
Oman;rural;1990;614.277
Oman;urban;1990;1197.883
Oman;total;1991;1893.768
Oman;males;1991;1070.552
Oman;females;1991;823.209
Oman;rural;1991;609.866
Oman;urban;1991;1283.905
Oman;total;1992;1983.275
Oman;males;1992;1141.252
Oman;females;1992;842.02
Oman;rural;1992;605.957
Oman;urban;1992;1377.32
Oman;total;1993;2072.104
Oman;males;1993;1211.828
Oman;females;1993;860.278
Oman;rural;1993;599.994
Oman;urban;1993;1472.117
Oman;total;1994;2148.419
Oman;males;1994;1269.929
Oman;females;1994;878.487
Oman;rural;1994;608.254
Oman;urban;1994;1540.174
Oman;total;1995;2204.277
Oman;males;1995;1307.245
Oman;females;1995;897.022
Oman;rural;1995;624.506
Oman;urban;1995;1579.777
Oman;total;1996;2236.654
Oman;males;1996;1320.525
Oman;females;1996;916.127
Oman;rural;1996;634.128
Oman;urban;1996;1602.538
Oman;total;1997;2249.762
Oman;males;1997;1314.026
Oman;females;1997;935.733
Oman;rural;1997;638.292
Oman;urban;1997;1611.481
Oman;total;1998;2251.864
Oman;males;1998;1296.249
Oman;females;1998;955.61
Oman;rural;1998;639.337
Oman;urban;1998;1612.538
Oman;total;1999;2254.904
Oman;males;1999;1279.541
Oman;females;1999;975.357
Oman;rural;1999;640.651
Oman;urban;1999;1614.267
Oman;total;2000;2267.973
Oman;males;2000;1273.247
Oman;females;2000;994.726
Oman;rural;2000;644.819
Oman;urban;2000;1623.172
Oman;total;2001;2294.962
Oman;males;2001;1280.919
Oman;females;2001;1014.04
Oman;rural;2001;652.896
Oman;urban;2001;1641.891
Oman;total;2002;2334.858
Oman;males;2002;1301.261
Oman;females;2002;1033.599
Oman;rural;2002;664.6
Oman;urban;2002;1669.685
Oman;total;2003;2386.166
Oman;males;2003;1333.035
Oman;females;2003;1053.129
Oman;rural;2003;679.589
Oman;urban;2003;1705.666
Oman;total;2004;2445.517
Oman;males;2004;1373.279
Oman;females;2004;1072.245
Oman;rural;2004;688.77
Oman;urban;2004;1755.981
Oman;total;2005;2511.251
Oman;males;2005;1420.351
Oman;females;2005;1090.903
Oman;rural;2005;693.105
Oman;urban;2005;1818.164
Oman;total;2006;2580.758
Oman;males;2006;1472.259
Oman;females;2006;1108.494
Oman;rural;2006;698.251
Oman;urban;2006;1884.74
Oman;total;2007;2657.158
Oman;males;2007;1531.393
Oman;females;2007;1125.769
Oman;rural;2007;704.911
Oman;urban;2007;1957.851
Oman;total;2008;2750.963
Oman;males;2008;1605.372
Oman;females;2008;1145.584
Oman;rural;2008;715.134
Oman;urban;2008;2043.88
Oman;total;2009;2876.186
Oman;males;2009;1704.412
Oman;females;2009;1171.774
Oman;rural;2009;731.574
Oman;urban;2009;2151.368
Oman;total;2010;3041.434
Oman;males;2010;1834.548
Oman;females;2010;1206.887
Oman;rural;2010;755.463
Oman;urban;2010;2285.997
Oman;total;2011;3251.108
Oman;males;2011;1999.076
Oman;females;2011;1252.026
Oman;rural;2011;771.005
Oman;urban;2011;2466.263
Oman;total;2012;3498.029
Oman;males;2012;2192.184
Oman;females;2012;1305.847
Oman;rural;2012;777.34
Oman;urban;2012;2687.304
Oman;total;2013;3764.806
Oman;males;2013;2399.526
Oman;females;2013;1365.279
Oman;rural;2013;783.774
Oman;urban;2013;2927.707
Oman;total;2014;4027.26
Oman;males;2014;2601.347
Oman;females;2014;1425.908
Oman;rural;2014;786.43
Oman;urban;2014;3174.495
Oman;total;2015;4267.348
Oman;males;2015;2782.946
Oman;females;2015;1484.395
Oman;rural;2015;783.245
Oman;urban;2015;3416.565
Oman;total;2016;4479.219
Oman;males;2016;2939.43
Oman;females;2016;1539.787
Oman;rural;2016;774.333
Oman;urban;2016;3650.429
Oman;total;2017;4665.928
Oman;males;2017;3073.36
Oman;females;2017;1592.566
Oman;rural;2017;762.22
Oman;urban;2017;3874.042
Oman;total;2018;4829.473
Oman;males;2018;3186.774
Oman;females;2018;1642.702
Oman;rural;2018;746.74
Oman;urban;2018;4083.206
Pacific Islands Trust Territory;total;1950;59.442
Pacific Islands Trust Territory;males;1950;16.478
Pacific Islands Trust Territory;females;1950;15.526
Pacific Islands Trust Territory;rural;1950;43.059
Pacific Islands Trust Territory;urban;1950;16.383
Pacific Islands Trust Territory;total;1951;61.201
Pacific Islands Trust Territory;males;1951;17.189
Pacific Islands Trust Territory;females;1951;16.21
Pacific Islands Trust Territory;rural;1951;44.133
Pacific Islands Trust Territory;urban;1951;17.075
Pacific Islands Trust Territory;total;1952;62.857
Pacific Islands Trust Territory;males;1952;17.796
Pacific Islands Trust Territory;females;1952;16.79
Pacific Islands Trust Territory;rural;1952;45.071
Pacific Islands Trust Territory;urban;1952;17.795
Pacific Islands Trust Territory;total;1953;64.522
Pacific Islands Trust Territory;males;1953;18.36
Pacific Islands Trust Territory;females;1953;17.315
Pacific Islands Trust Territory;rural;1953;45.953
Pacific Islands Trust Territory;urban;1953;18.564
Pacific Islands Trust Territory;total;1954;66.247
Pacific Islands Trust Territory;males;1954;18.917
Pacific Islands Trust Territory;females;1954;17.84
Pacific Islands Trust Territory;rural;1954;46.85
Pacific Islands Trust Territory;urban;1954;19.399
Pacific Islands Trust Territory;total;1955;68.074
Pacific Islands Trust Territory;males;1955;19.496
Pacific Islands Trust Territory;females;1955;18.384
Pacific Islands Trust Territory;rural;1955;47.763
Pacific Islands Trust Territory;urban;1955;20.289
Pacific Islands Trust Territory;total;1956;70.037
Pacific Islands Trust Territory;males;1956;20.112
Pacific Islands Trust Territory;females;1956;18.954
Pacific Islands Trust Territory;rural;1956;48.758
Pacific Islands Trust Territory;urban;1956;21.259
Pacific Islands Trust Territory;total;1957;72.124
Pacific Islands Trust Territory;males;1957;20.776
Pacific Islands Trust Territory;females;1957;19.575
Pacific Islands Trust Territory;rural;1957;49.813
Pacific Islands Trust Territory;urban;1957;22.28
Pacific Islands Trust Territory;total;1958;74.333
Pacific Islands Trust Territory;males;1958;21.468
Pacific Islands Trust Territory;females;1958;20.227
Pacific Islands Trust Territory;rural;1958;50.937
Pacific Islands Trust Territory;urban;1958;23.365
Pacific Islands Trust Territory;total;1959;76.614
Pacific Islands Trust Territory;males;1959;22.195
Pacific Islands Trust Territory;females;1959;20.901
Pacific Islands Trust Territory;rural;1959;52.015
Pacific Islands Trust Territory;urban;1959;24.549
Pacific Islands Trust Territory;total;1960;78.926
Pacific Islands Trust Territory;males;1960;22.926
Pacific Islands Trust Territory;females;1960;21.584
Pacific Islands Trust Territory;rural;1960;53.103
Pacific Islands Trust Territory;urban;1960;25.773
Pacific Islands Trust Territory;total;1961;81.277
Pacific Islands Trust Territory;males;1961;23.663
Pacific Islands Trust Territory;females;1961;22.276
Pacific Islands Trust Territory;rural;1961;54.194
Pacific Islands Trust Territory;urban;1961;27.014
Pacific Islands Trust Territory;total;1962;83.667
Pacific Islands Trust Territory;males;1962;24.405
Pacific Islands Trust Territory;females;1962;22.967
Pacific Islands Trust Territory;rural;1962;55.294
Pacific Islands Trust Territory;urban;1962;28.291
Pacific Islands Trust Territory;total;1963;86.128
Pacific Islands Trust Territory;males;1963;25.171
Pacific Islands Trust Territory;females;1963;23.685
Pacific Islands Trust Territory;rural;1963;56.426
Pacific Islands Trust Territory;urban;1963;29.609
Pacific Islands Trust Territory;total;1964;88.76
Pacific Islands Trust Territory;males;1964;26.007
Pacific Islands Trust Territory;females;1964;24.469
Pacific Islands Trust Territory;rural;1964;57.641
Pacific Islands Trust Territory;urban;1964;31.006
Pacific Islands Trust Territory;total;1965;91.536
Pacific Islands Trust Territory;males;1965;26.911
Pacific Islands Trust Territory;females;1965;25.313
Pacific Islands Trust Territory;rural;1965;58.935
Pacific Islands Trust Territory;urban;1965;32.478
Pacific Islands Trust Territory;total;1966;94.557
Pacific Islands Trust Territory;males;1966;27.924
Pacific Islands Trust Territory;females;1966;26.268
Pacific Islands Trust Territory;rural;1966;60.358
Pacific Islands Trust Territory;urban;1966;34.064
Pacific Islands Trust Territory;total;1967;97.742
Pacific Islands Trust Territory;males;1967;29.016
Pacific Islands Trust Territory;females;1967;27.292
Pacific Islands Trust Territory;rural;1967;61.872
Pacific Islands Trust Territory;urban;1967;35.738
Pacific Islands Trust Territory;total;1968;100.953
Pacific Islands Trust Territory;males;1968;30.085
Pacific Islands Trust Territory;females;1968;28.301
Pacific Islands Trust Territory;rural;1968;62.948
Pacific Islands Trust Territory;urban;1968;37.878
Pacific Islands Trust Territory;total;1969;103.959
Pacific Islands Trust Territory;males;1969;30.999
Pacific Islands Trust Territory;females;1969;29.147
Pacific Islands Trust Territory;rural;1969;63.776
Pacific Islands Trust Territory;urban;1969;40.038
Pacific Islands Trust Territory;total;1970;106.617
Pacific Islands Trust Territory;males;1970;31.666
Pacific Islands Trust Territory;females;1970;29.749
Pacific Islands Trust Territory;rural;1970;64.231
Pacific Islands Trust Territory;urban;1970;42.202
Pacific Islands Trust Territory;total;1971;108.877
Pacific Islands Trust Territory;males;1971;32.037
Pacific Islands Trust Territory;females;1971;30.052
Pacific Islands Trust Territory;rural;1971;64.273
